"analysis_group","pt_standard_en","pt","pt_cn","soc_en","soc_cn","cases","a","b","c","d","a_plus_b","a_plus_c","a_plus_b_plus_c_plus_d","ROR","ROR_025","ROR_975","ror_95ci_range","PRR","chi_squared","IC","IC025","expected_E","EBGM","EBGM05","is_ror_signal","is_prr_signal","is_bcpnn_signal","is_mgps_signal","is_core_ror_prr_signal","is_strict_four_algorithm_signal"
"Iopamidol","Infusion related reaction","Infusion related reaction","输液相关反应","Injury, poisoning and procedural complications","各类损伤、中毒及操作并发症","8","8","2789","59848","19843834","2797","59856","19906479","0.95","0.48","1.9","0.95 (0.48, 1.90)","0.95","0.02","-0.07","-0.78","8.4102","0.95","0.44","0","0","0","0","0","0"
"Iopamidol","ARTHRITIS","ARTHRITIS","关节炎","Musculoskeletal and connective tissue disorders","各种肌肉骨骼及结缔组织疾病","8","8","2789","74559","19829123","2797","74567","19906479","0.76","0.38","1.53","0.76 (0.38, 1.53)","0.76","0.59","-0.39","-1.1","10.4772","0.77","0.35","0","0","0","0","0","0"
"Iopamidol","Oropharyngeal pain","Oropharyngeal pain","口咽疼痛","Respiratory, thoracic and mediastinal disorders","呼吸系统、胸及纵隔疾病","8","8","2789","88118","19815564","2797","88126","19906479","0.65","0.32","1.29","0.65 (0.32, 1.29)","0.65","1.56","-0.63","-1.34","12.3823","0.66","0.3","0","0","0","0","0","0"
"Iopamidol","Sepsis","Sepsis","脓毒症","Infections and infestations","感染及侵染类疾病","8","8","2789","106361","19797321","2797","106369","19906479","0.53","0.27","1.07","0.53 (0.27, 1.07)","0.54","3.25","-0.9","-1.61","14.9456","0.55","0.25","0","0","0","0","0","0"
"Iopamidol","VISUAL IMPAIRMENT","VISUAL IMPAIRMENT","视觉损害","Eye disorders","眼器官疾病","8","8","2789","115658","19788024","2797","115666","19906479","0.49","0.25","0.98","0.49 (0.25, 0.98)","0.49","4.21","-1.02","-1.73","16.2519","0.51","0.23","0","0","0","0","0","0"
"Iopamidol","Hepatic artery stenosis","Hepatic artery stenosis","肝动脉狭窄","Hepatobiliary disorders","肝胆系统疾病","7","7","2790","121","19903561","2797","128","19906479","412.7","192.46","884.99","412.70 (192.46, 884.99)","411.67","2710.92","8.6","7.83","0.018","14.48","6.44","1","1","1","1","1","1"
"Iopamidol","Documented hypersensitivity to administered product","Documented hypersensitivity to administered product","（患者）对所给产品有记录在案的超敏性","Injury, poisoning and procedural complications","各类损伤、中毒及操作并发症","7","7","2790","776","19902906","2797","783","19906479","64.35","30.55","135.56","64.35 (30.55, 135.56)","64.19","431.57","5.99","5.23","0.11","12.29","5.47","1","1","1","1","1","1"
"Iopamidol","MENINGITIS BACTERIAL","MENINGITIS BACTERIAL","细菌性脑膜炎","Infections and infestations","感染及侵染类疾病","7","7","2790","1350","19902332","2797","1357","19906479","36.99","17.58","77.81","36.99 (17.58, 77.81)","36.9","243.23","5.2","4.44","0.1907","10.86","4.83","1","1","1","1","1","1"
"Iopamidol","STRIDOR","STRIDOR","喘鸣","Respiratory, thoracic and mediastinal disorders","呼吸系统、胸及纵隔疾病","7","7","2790","2807","19900875","2797","2814","19906479","17.79","8.46","37.38","17.79 (8.46, 37.38)","17.75","110.36","4.15","3.39","0.3954","8.38","3.72","1","1","1","1","1","1"
"Iopamidol","Oliguria","Oliguria","少尿","Renal and urinary disorders","肾脏及泌尿系统疾病","7","7","2790","5936","19897746","2797","5943","19906479","8.41","4","17.67","8.41 (4.00, 17.67)","8.39","45.54","3.07","2.31","0.835","5.62","2.5","1","1","1","1","1","1"
"Iopamidol","Sensation of foreign body","Sensation of foreign body","异物感","General disorders and administration site conditions","全身性疾病及给药部位各种反应","7","7","2790","7797","19895885","2797","7804","19906479","6.4","3.05","13.45","6.40 (3.05, 13.45)","6.39","31.8","2.67","1.92","1.0965","4.7","2.09","1","1","1","1","1","1"
"Iopamidol","Product container issue","Product container issue","产品容器问题","Product issues","产品问题","7","7","2790","7809","19895873","2797","7816","19906479","6.39","3.04","13.43","6.39 (3.04, 13.43)","6.38","31.73","2.67","1.91","1.0982","4.69","2.09","1","1","1","1","1","1"
"Iopamidol","Respiratory rate increased","Respiratory rate increased","呼吸频率升高","Investigations","各类检查","7","7","2790","8514","19895168","2797","8521","19906479","5.86","2.79","12.31","5.86 (2.79, 12.31)","5.85","28.14","2.55","1.79","1.1973","4.42","1.96","1","1","1","0","1","0"
"Iopamidol","Renal tubular necrosis","Renal tubular necrosis","肾小管坏死","Renal and urinary disorders","肾脏及泌尿系统疾病","7","7","2790","9360","19894322","2797","9367","19906479","5.33","2.54","11.2","5.33 (2.54, 11.20)","5.32","24.56","2.41","1.65","1.3161","4.13","1.84","1","1","1","0","1","0"
"Iopamidol","Disseminated intravascular coagulation","Disseminated intravascular coagulation","弥散性血管内凝血","Blood and lymphatic system disorders","血液及淋巴系统疾病","7","7","2790","13635","19890047","2797","13642","19906479","3.66","1.74","7.69","3.66 (1.74, 7.69)","3.65","13.49","1.87","1.11","1.9168","3.1","1.38","1","1","1","0","1","0"
"Iopamidol","DIALYSIS","DIALYSIS","透析","Surgical and medical procedures","各种手术及医疗操作","7","7","2790","13644","19890038","2797","13651","19906479","3.66","1.74","7.68","3.66 (1.74, 7.68)","3.65","13.48","1.87","1.11","1.9181","3.1","1.38","1","1","1","0","1","0"
"Iopamidol","Toxic epidermal necrolysis","Toxic epidermal necrolysis","中毒性表皮坏死松解症","Skin and subcutaneous tissue disorders","皮肤及皮下组织类疾病","7","7","2790","14200","19889482","2797","14207","19906479","3.51","1.67","7.38","3.51 (1.67, 7.38)","3.51","12.55","1.81","1.05","1.9962","3","1.34","1","1","1","0","1","0"
"Iopamidol","MULTI-ORGAN FAILURE","MULTI-ORGAN FAILURE",,,,"7","7","2790","17601","19886081","2797","17608","19906479","2.83","1.35","5.95","2.83 (1.35, 5.95)","2.83","8.29","1.5","0.74","2.474","2.52","1.12","1","1","1","0","1","0"
"Iopamidol","Product preparation error","Product preparation error","产品制备错误","Injury, poisoning and procedural complications","各类损伤、中毒及操作并发症","7","7","2790","19758","19883924","2797","19765","19906479","2.52","1.2","5.3","2.52 (1.20, 5.30)","2.52","6.43","1.33","0.58","2.7771","2.29","1.02","1","1","1","0","1","0"
"Iopamidol","Pruritus generalised","Pruritus generalised",,,,"7","7","2790","21581","19882101","2797","21588","19906479","2.31","1.1","4.85","2.31 (1.10, 4.85)","2.31","5.19","1.21","0.45","3.0333","2.12","0.94","1","1","1","0","1","0"
"Iopamidol","RASH ERYTHEMATOUS","RASH ERYTHEMATOUS","红色皮疹","Skin and subcutaneous tissue disorders","皮肤及皮下组织类疾病","7","7","2790","43068","19860614","2797","43075","19906479","1.16","0.55","2.43","1.16 (0.55, 2.43)","1.16","0.15","0.21","-0.55","6.0523","1.14","0.51","0","0","0","0","0","0"
"Iopamidol","HYPOGLYCAEMIA","HYPOGLYCAEMIA","低血糖","Metabolism and nutrition disorders","代谢及营养类疾病","7","7","2790","46304","19857378","2797","46311","19906479","1.08","0.51","2.26","1.08 (0.51, 2.26)","1.08","0.04","0.11","-0.65","6.507","1.07","0.48","0","0","0","0","0","0"
"Iopamidol","Eye irritation","Eye irritation","眼刺激","Eye disorders","眼器官疾病","7","7","2790","50515","19853167","2797","50522","19906479","0.99","0.47","2.07","0.99 (0.47, 2.07)","0.99","0","-0.02","-0.78","7.0987","0.99","0.44","0","0","0","0","0","0"
"Iopamidol","Rash pruritic","Rash pruritic","瘙痒性皮疹","Skin and subcutaneous tissue disorders","皮肤及皮下组织类疾病","7","7","2790","50853","19852829","2797","50860","19906479","0.98","0.47","2.06","0.98 (0.47, 2.06)","0.98","0","-0.03","-0.79","7.1462","0.98","0.44","0","0","0","0","0","0"
"Iopamidol","Hyponatraemia","Hyponatraemia","低钠血症","Metabolism and nutrition disorders","代谢及营养类疾病","7","7","2790","53596","19850086","2797","53603","19906479","0.93","0.44","1.95","0.93 (0.44, 1.95)","0.93","0.04","-0.11","-0.86","7.5316","0.93","0.42","0","0","0","0","0","0"
"Iopamidol","INJECTION SITE SWELLING","INJECTION SITE SWELLING","注射部位肿胀","General disorders and administration site conditions","全身性疾病及给药部位各种反应","7","7","2790","71252","19832430","2797","71259","19906479","0.7","0.33","1.47","0.70 (0.33, 1.47)","0.7","0.91","-0.52","-1.27","10.0124","0.71","0.32","0","0","0","0","0","0"
"Iopamidol","Cardiac failure","Cardiac failure","心力衰竭","Cardiac disorders","心脏器官疾病","7","7","2790","76561","19827121","2797","76568","19906479","0.65","0.31","1.36","0.65 (0.31, 1.36)","0.65","1.32","-0.62","-1.38","10.7583","0.67","0.3","0","0","0","0","0","0"
"Iopamidol","Dehydration","Dehydration","脱水","Metabolism and nutrition disorders","代谢及营养类疾病","7","7","2790","127623","19776059","2797","127630","19906479","0.39","0.19","0.82","0.39 (0.19, 0.82)","0.39","6.71","-1.36","-2.11","17.9329","0.41","0.18","0","0","0","0","0","0"
"Iopamidol","Fatigue","Fatigue","疲劳","General disorders and administration site conditions","全身性疾病及给药部位各种反应","7","7","2790","734570","19169112","2797","734577","19906479","0.07","0.03","0.14","0.07 (0.03, 0.14)","0.07","93.14","-3.88","-4.64","103.2132","0.07","0.03","0","0","0","0","0","0"
"Iopamidol","Administration site extravasation","Administration site extravasation","给药部位外渗","General disorders and administration site conditions","全身性疾病及给药部位各种反应","6","6","2791","894","19902788","2797","900","19906479","47.86","21.43","106.91","47.86 (21.43, 106.91)","47.76","272.86","5.57","4.75","0.1265","10.38","4.44","1","1","1","1","1","1"
"Iopamidol","Injection related reaction","Injection related reaction","注射相关反应","Injury, poisoning and procedural complications","各类损伤、中毒及操作并发症","6","6","2791","1440","19902242","2797","1446","19906479","29.71","13.31","66.3","29.71 (13.31, 66.30)","29.65","165.43","4.88","4.07","0.2032","9.24","3.95","1","1","1","1","1","1"
"Iopamidol","CARDIAC FAILURE ACUTE","CARDIAC FAILURE ACUTE","急性心力衰竭","Cardiac disorders","心脏器官疾病","6","6","2791","6281","19897401","2797","6287","19906479","6.81","3.06","15.18","6.81 (3.06, 15.18)","6.8","29.65","2.76","1.95","0.8834","4.7","2.01","1","1","1","1","1","1"
"Iopamidol","APNOEA","APNOEA","呼吸暂停","Respiratory, thoracic and mediastinal disorders","呼吸系统、胸及纵隔疾病","6","6","2791","7540","19896142","2797","7546","19906479","5.67","2.55","12.64","5.67 (2.55, 12.64)","5.66","23.03","2.5","1.68","1.0603","4.17","1.78","1","1","1","0","1","0"
"Iopamidol","Pharyngeal swelling","Pharyngeal swelling","咽部肿胀","Respiratory, thoracic and mediastinal disorders","呼吸系统、胸及纵隔疾病","6","6","2791","8808","19894874","2797","8814","19906479","4.86","2.18","10.82","4.86 (2.18, 10.82)","4.85","18.32","2.28","1.46","1.2384","3.74","1.6","1","1","1","0","1","0"
"Iopamidol","ERYTHEMA MULTIFORME","ERYTHEMA MULTIFORME","多形性红斑","Skin and subcutaneous tissue disorders","皮肤及皮下组织类疾病","6","6","2791","8882","19894800","2797","8888","19906479","4.82","2.16","10.73","4.82 (2.16, 10.73)","4.81","18.09","2.26","1.45","1.2488","3.72","1.59","1","1","1","0","1","0"
"Iopamidol","Hypotonia","Hypotonia","张力减低","Nervous system disorders","各类神经系统疾病","6","6","2791","9603","19894079","2797","9609","19906479","4.45","2","9.92","4.45 (2.00, 9.92)","4.45","16.02","2.15","1.33","1.3501","3.51","1.5","1","1","1","0","1","0"
"Iopamidol","SUBARACHNOID HAEMORRHAGE","SUBARACHNOID HAEMORRHAGE","蛛网膜下腔出血","Nervous system disorders","各类神经系统疾病","6","6","2791","9751","19893931","2797","9757","19906479","4.39","1.97","9.77","4.39 (1.97, 9.77)","4.38","15.64","2.13","1.31","1.3709","3.47","1.49","1","1","1","0","1","0"
"Iopamidol","Aspiration","Aspiration","误吸","Respiratory, thoracic and mediastinal disorders","呼吸系统、胸及纵隔疾病","6","6","2791","10194","19893488","2797","10200","19906479","4.2","1.88","9.35","4.20 (1.88, 9.35)","4.19","14.56","2.07","1.25","1.4332","3.36","1.44","1","1","1","0","1","0"
"Iopamidol","MYDRIASIS","MYDRIASIS","瞳孔散大","Eye disorders","眼器官疾病","6","6","2791","12241","19891441","2797","12247","19906479","3.49","1.57","7.78","3.49 (1.57, 7.78)","3.49","10.65","1.8","0.98","1.7208","2.93","1.25","1","1","1","0","1","0"
"Iopamidol","Tachypnoea","Tachypnoea","呼吸急促","Respiratory, thoracic and mediastinal disorders","呼吸系统、胸及纵隔疾病","6","6","2791","12837","19890845","2797","12843","19906479","3.33","1.49","7.42","3.33 (1.49, 7.42)","3.33","9.76","1.73","0.92","1.8045","2.82","1.21","1","1","1","0","1","0"
"Iopamidol","Mental impairment","Mental impairment","精神损害","Nervous system disorders","各类神经系统疾病","6","6","2791","23232","19880450","2797","23238","19906479","1.84","0.83","4.1","1.84 (0.83, 4.10)","1.84","2.29","0.88","0.06","3.2651","1.73","0.74","0","0","1","0","0","0"
"Iopamidol","Metabolic acidosis","Metabolic acidosis","代谢性酸中毒","Metabolism and nutrition disorders","代谢及营养类疾病","6","6","2791","29801","19873881","2797","29807","19906479","1.43","0.64","3.19","1.43 (0.64, 3.19)","1.43","0.79","0.52","-0.3","4.1881","1.39","0.59","0","0","0","0","0","0"
"Iopamidol","Hypothyroidism","Hypothyroidism","甲状腺功能减退症","Endocrine disorders","内分泌系统疾病","6","6","2791","29839","19873843","2797","29845","19906479","1.43","0.64","3.19","1.43 (0.64, 3.19)","1.43","0.78","0.52","-0.3","4.1934","1.38","0.59","0","0","0","0","0","0"
"Iopamidol","NERVOUS SYSTEM DISORDER","NERVOUS SYSTEM DISORDER","神经系统病变","Nervous system disorders","各类神经系统疾病","6","6","2791","30111","19873571","2797","30117","19906479","1.42","0.64","3.16","1.42 (0.64, 3.16)","1.42","0.74","0.5","-0.31","4.2316","1.37","0.59","0","0","0","0","0","0"
"Iopamidol","Delirium","Delirium","谵妄","Psychiatric disorders","精神病类","6","6","2791","32573","19871109","2797","32579","19906479","1.31","0.59","2.92","1.31 (0.59, 2.92)","1.31","0.44","0.39","-0.43","4.5776","1.28","0.55","0","0","0","0","0","0"
"Iopamidol","Ocular hyperaemia","Ocular hyperaemia","眼充血","Eye disorders","眼器官疾病","6","6","2791","43484","19860198","2797","43490","19906479","0.98","0.44","2.19","0.98 (0.44, 2.19)","0.98","0","-0.03","-0.84","6.1107","0.98","0.42","0","0","0","0","0","0"
"Iopamidol","VERTIGO","VERTIGO","眩晕","Ear and labyrinth disorders","耳及迷路类疾病","6","6","2791","58202","19845480","2797","58208","19906479","0.73","0.33","1.63","0.73 (0.33, 1.63)","0.73","0.58","-0.45","-1.26","8.1786","0.75","0.32","0","0","0","0","0","0"
"Iopamidol","Foetal exposure during pregnancy","Foetal exposure during pregnancy","妊娠过程中胎儿暴露","Injury, poisoning and procedural complications","各类损伤、中毒及操作并发症","6","6","2791","76796","19826886","2797","76802","19906479","0.56","0.25","1.24","0.56 (0.25, 1.24)","0.56","2.14","-0.85","-1.66","10.7912","0.58","0.25","0","0","0","0","0","0"
"Iopamidol","PULMONARY EMBOLISM","PULMONARY EMBOLISM","肺栓塞","Respiratory, thoracic and mediastinal disorders","呼吸系统、胸及纵隔疾病","6","6","2791","91427","19812255","2797","91433","19906479","0.47","0.21","1.04","0.47 (0.21, 1.04)","0.47","3.67","-1.1","-1.92","12.847","0.49","0.21","0","0","0","0","0","0"
"Iopamidol","Peripheral swelling","Peripheral swelling","外周肿胀","General disorders and administration site conditions","全身性疾病及给药部位各种反应","6","6","2791","143158","19760524","2797","143164","19906479","0.3","0.13","0.66","0.30 (0.13, 0.66)","0.3","9.98","-1.75","-2.56","20.1155","0.32","0.13","0","0","0","0","0","0"
"Iopamidol","DECREASED APPETITE","DECREASED APPETITE","食欲减退","Metabolism and nutrition disorders","代谢及营养类疾病","6","6","2791","218624","19685058","2797","218630","19906479","0.19","0.09","0.43","0.19 (0.09, 0.43)","0.2","20.11","-2.36","-3.17","30.719","0.21","0.09","0","0","0","0","0","0"
"Iopamidol","CONDITION AGGRAVATED","CONDITION AGGRAVATED","病情恶化","General disorders and administration site conditions","全身性疾病及给药部位各种反应","6","6","2791","281659","19622023","2797","281665","19906479","0.15","0.07","0.33","0.15 (0.07, 0.33)","0.15","28.9","-2.72","-3.54","39.5759","0.16","0.07","0","0","0","0","0","0"
"Iopamidol","FALL","FALL","跌倒","Injury, poisoning and procedural complications","各类损伤、中毒及操作并发症","6","6","2791","316061","19587621","2797","316067","19906479","0.13","0.06","0.3","0.13 (0.06, 0.30)","0.14","33.76","-2.89","-3.71","44.4096","0.14","0.06","0","0","0","0","0","0"
"Iopamidol","Arthralgia","Arthralgia","关节痛","Musculoskeletal and connective tissue disorders","各种肌肉骨骼及结缔组织疾病","6","6","2791","389853","19513829","2797","389859","19906479","0.11","0.05","0.24","0.11 (0.05, 0.24)","0.11","44.31","-3.19","-4.01","54.7779","0.12","0.05","0","0","0","0","0","0"
"Iopamidol","Anaphylactoid shock","Anaphylactoid shock","类过敏性休克","Immune system disorders","免疫系统疾病","5","5","2792","456","19903226","2797","461","19906479","78.17","32.35","188.85","78.17 (32.35, 188.85)","78.03","376.09","6.27","5.37","0.0648","9.74","3.96","1","1","1","1","1","1"
